Date,S&P 500 ,NASDAQ ,RUSSELL 2000,DOW JONES,FTSE 100,CAC 40,SMI,IBEX 35,FTSE MIB ,ATHEX ,DAX,MEXICO BOLSA ,BRAZIL BOVESPA ,S&P/TSX 60 INDEX,NIFTY 500,NIKKEI 225 ,HANG SENG,SHANGHAI SE A SHARE,S&P/ASX 200,KOREA SE COMPOSITE (KOSPI)
2016-08-04,1944.5193171608266,4641.734052111411,1090.5300988319857,16488.814016172506,7938.47241034097,4345.63,7455.613986530123,8385.5,16236.41,556.62,10227.86,2230.6816102796342,16204.687478018655,581.2238981120354,97.43601944916263,144.3019219672422,2526.9369661334754,422.38077844068346,3753.2533671476062,1.6103301127214171
2016-08-05,1969.1218258084887,4709.864237066438,1110.7302331874973,16727.73442785621,8011.167452830189,4410.55,7544.738053586226,8539.4,16626.28,562.76,10367.21,2269.6817098208126,16429.313464305556,582.3531426614146,99.38297800666795,144.01674566960529,2579.355687813741,422.2878283789919,3778.9352122357795,1.6278173047448492
2016-08-08,1966.0942077980615,4699.697994140185,1109.235970250169,16704.340770791074,8004.149523921477,4415.46,7500.541731705078,8562.5,16743.82,560.39,10432.36,2301.444359041383,16365.56541492156,586.9449013157895,99.82961443174338,146.52677432129187,2618.8367327931446,425.62486889561046,3819.7268588770867,1.648128012463688
2016-08-09,1962.0846261072888,4699.3839651063445,1107.7296641036019,16667.161293223617,8011.810793428055,4468.07,7540.241891148984,8665.4,16796.14,562.4,10692.9,2323.382815198113,16493.291401615326,590.1340372287546,99.23865906026496,147.96972639011477,2606.4913970136095,427.98819046589557,3831.060130403284,1.657284647383657
2016-08-10,1946.485930300183,4656.717219165213,1094.5018565740615,16548.704871829283,7993.504074505239,4452.01,7525.577557755776,8658.9,16791.55,567.28,10650.89,2322.0576947367394,16285.594117478755,588.4956661756141,97.52047607124247,147.83674911660776,2597.8332553721066,425.9644960843252,3820.8773864497894,1.6613499524664626
2016-08-11,1962.6380533357278,4694.621531830834,1103.636526892341,16713.226182993625,8043.634037108125,4503.95,7641.282122133185,8719.5,16969.69,572.33,10742.84,2381.1844757369354,16645.13062098501,594.8230577826929,98.05620082004188,147.38755559469814,2604.356250648767,425.85785509131307,3807.68863848467,1.6711392425713099
2016-08-12,1956.858704417167,4688.549413135024,1101.890511602903,16644.0910312696,8007.896717420251,4500.19,7623.41696535245,8716.4,16997.83,576.12,10713.43,2372.9483081346425,16361.480712291093,593.3845408622241,98.39146572734096,149.64772476009375,2625.804889019601,431.25362896147567,3789.5923261390885,1.675508052852205
2016-08-15,1958.288626609442,4704.953505007153,1110.3898426323317,16663.134835479254,7993.539471411297,4497.86,7631.425158504089,8720.6,16997.83,576.12,10739.21,2408.5043451594875,16598.18712465623,594.4500190304834,98.26962408205107,148.96516402490175,2640.290826195081,440.7098646946706,3801.0024013722127,1.675508052852205
2016-08-16,1931.3264763255897,4634.784536265295,1091.6208547614826,16449.742862209612,7973.998033659128,4460.44,7571.843317972351,8621.7,16792.96,572.43,10676.65,2373.5694730594832,16292.837072819631,588.9352314639275,97.31662391577291,146.69651301542405,2623.7341319148204,435.6968699399147,3774.1633975780314,1.6624802110817942
2016-08-17,1933.1354918722593,4631.846569517651,1087.5492758116668,16453.860123134164,7925.0722125938755,4417.68,7513.638039071139,8487.0,16528.36,567.49,10537.67,2357.2862569020294,16404.111823913285,589.1934760870315,97.25247846967524,147.9427511264246,2607.670972796468,434.66952411472516,3753.464889973892,1.6550861252156168
2016-08-18,1926.2110269508544,4615.245728377664,1089.3517703012155,16379.866126475254,7966.320672658742,4437.06,7548.83399391649,8550.1,16673.58,572.25,10603.03,2345.5507168546433,16086.681439388789,588.1692275890581,97.39496158786444,145.3664579843047,2621.1530579716746,431.6049169549943,3728.4251142325265,1.651497256168599
2016-08-19,1928.1917711460355,4625.092707045736,1091.974218612043,16380.513861910647,7918.436850611868,4400.52,7478.862611576332,8450.6,16310.06,561.32,10544.36,2340.6577642683437,16286.97569310478,585.602085262544,97.28896431597981,145.7653070214078,2612.424758401148,431.8010444106776,3722.1713362068967,1.6377987877243148
2016-08-22,1928.3827362282984,4633.652869196449,1095.3218182621372,16370.914873879045,7927.257952170884,4389.94,7488.388103543236,8468.0,16369.14,566.01,10494.35,2332.843836738716,15945.810795893585,585.7298846652562,96.81210947887692,146.15585787874784,2618.025032870584,429.00332777596964,3711.967020023558,1.6183215785719944
2016-08-23,1934.2826817618964,4652.467716256855,1104.3516716787547,16404.82929418008,8018.808008872803,4421.45,7538.244485294118,8580.9,16778.05,567.9,10592.88,2270.626820595023,15869.377205218676,589.189929782497,96.98172495339767,145.58206847864454,2620.0947834903563,430.85464620630864,3741.4241444354625,1.609542952709228
2016-08-24,1931.4067563368403,4632.387801305101,1098.4596262263062,16408.292271496426,8030.756578947369,4435.47,7532.454528752526,8655.5,16891.63,567.94,10622.97,2296.5748795640015,15886.019404114773,585.8099522648441,97.62971547183741,146.7034958235736,2616.2668455113985,430.71129539757885,3759.156471781007,1.617615399227506
2016-08-25,1925.4364973854467,4619.5160861473005,1098.998493308517,16350.62483382079,7969.719997661775,4406.61,7455.384615384615,8599.5,16710.78,565.83,10529.59,2305.5666552773864,15805.837976971208,584.8280119345656,97.11778692546817,145.96385276614504,2607.7357854371094,427.50061554637233,3741.487307588441,1.6168993573305475
2016-08-26,1936.9887479907127,4660.582246829791,1105.5813538131808,16427.397749598145,8021.173020527858,4441.87,7476.038806516565,8659.5,16843.99,565.34,10587.77,2274.1097669988485,15783.482600669991,585.9487672549963,97.56390648106735,143.46466152227288,2618.517439036238,430.20686239735517,3725.6613077546613,1.6133502256710746
2016-08-29,1948.6817409956209,4676.316024667084,1112.646349092859,16536.768254535706,8007.553135429475,4424.25,7490.472267984624,8616.4,16655.22,561.69,10544.44,2284.07728769445,16218.492999059165,588.3403758287815,98.02502235833107,146.77502521155787,2635.0000288655274,430.1297554120521,3700.04059127964,1.6291905151267374
2016-08-30,1952.9031679081036,4687.238625145831,1118.2177151574979,16561.338957192856,8007.501760976756,4457.49,7522.8443551333585,8685.4,16891.42,564.37,10657.64,2274.0493002781327,16214.873562263836,587.5299760191847,99.73321626014136,145.77382664400577,2660.4682614450107,432.34338061465724,3693.311535090676,1.620654859803431
2016-08-31,1945.6443807133896,4672.181394515147,1111.2296110414054,16491.19913963076,7983.882740758182,4438.22,7494.636330409356,8716.8,16943.38,577.39,10592.69,2267.9438802039854,16097.27963969474,582.1998837487606,100.238081612341,146.31893601351646,2659.6535498694884,433.3661147932487,3658.8531214223176,1.6318322171873123
2016-09-01,1938.614038221111,4667.985354527595,1107.1619932130739,16448.740846579745,7993.80258324446,4439.67,7420.614234940309,8762.8,16923.28,578.87,10534.31,2265.52725062612,15964.108608944749,583.2310838445808,99.918789361315,146.41961852861036,2667.504304313527,429.2806704015315,3652.624017805955,1.6302058689079404
2016-09-02,1954.0874865543205,4705.898171387594,1122.1136608103263,16575.797776980995,8215.192135835567,4542.17,7580.241272162309,8908.9,17183.9,582.13,10683.82,2305.4978232174694,16408.33126909421,594.1588221095824,100.71066864047533,145.89845702956643,2687.244461897392,430.8537117171514,3647.027559055118,1.627029486422197
2016-09-05,1955.5774837407494,4709.486431935412,1122.969275622337,16588.436869253197,8211.781557743958,4541.08,7605.353710991123,8953.3,17190.44,578.27,10672.22,2312.052072872639,16276.957549425477,597.9111003157639,101.28017767715207,147.78064012490242,2736.1555415434987,432.15950549265966,3693.5904761904762,1.6519361383081945
2016-09-06,1942.588068055617,4687.406156989916,1113.5622584514235,16470.27675358713,8150.507462686566,4529.96,7599.835270431042,8899.5,17052.57,578.49,10687.14,2315.676416819013,16719.341563786005,595.662850620828,102.0757584698014,148.76533855867623,2729.0559803589763,430.61461064455597,3697.9630451859693,1.6728837295901435
2016-09-07,1945.1552629237476,4701.423614200552,1121.994839398523,16483.797490879973,8125.05785320121,4557.66,7636.738252569751,9015.3,17292.84,575.06,10752.98,2293.6715672255345,16751.24737084036,594.1521679094174,101.81674714225493,148.749147503716,2723.090598369023,432.14881274240815,3702.1806640958266,1.659220394630959
2016-09-08,1937.0393393126722,4670.5265962170315,1117.449604830832,16410.540804546665,8098.1167719463965,4542.2,7608.381370665204,9101.1,17375.73,566.58,10675.29,2255.65770038556,16665.048073597565,590.6625472021971,101.8583992928956,146.94367905727407,2735.139276403055,431.8643232150947,3655.9413501680074,1.6794541060049968
2016-09-09,1894.333407522813,4563.463164923213,1085.4306699310036,16101.001557979078,8004.429221047658,4491.4,7547.839985386792,9025.5,17156.48,566.8,10573.44,2187.045642094837,15773.869647397978,577.5859716157205,100.81940929153633,147.08071087993062,2771.1315786447735,429.67351455119916,3584.6654805465105,1.654209248902129
2016-09-12,1921.8800071212393,4639.389353747552,1100.1157201353035,16312.150614206872,7955.951320866726,4439.8,7508.646719736482,8866.6,16840.28,557.25,10431.77,2210.5297024362644,16066.835783238263,579.9590443686006,98.97486351296963,145.7104653703299,2675.650370778836,421.540552605454,3515.358970905172,1.6121558500433097
2016-09-13,1895.7397504456326,4594.696969696969,1080.4991087344026,16102.272727272724,7838.689951196566,4387.18,7468.917313841936,8724.2,16547.75,556.96,10386.6,2155.9575387418104,15288.373782489372,564.6418183048097,98.50457196615396,145.38773736583673,2661.640498260216,422.32606549064616,3465.152039390512,1.6017945842012495
2016-09-14,1889.5733333333333,4598.906666666667,1076.9688888888888,16030.906666666666,7850.9529411764715,4370.26,7457.198976795176,8702.4,16539.9,556.13,10378.4,2110.734834830957,15173.77406658866,563.1041799993263,99.20900470125967,144.18328560270766,2657.374325361812,418.6821266591631,3470.896657039471,1.6017945842012495
2016-09-15,1909.6940590537176,4668.88118107435,1091.2664532194947,16197.509782995374,7924.526080301425,4373.22,7484.993141289438,8720.5,16595.43,551.93,10431.2,2111.1273542382382,15596.20527598605,571.2934180294634,99.26790105077718,142.91323286000522,2674.888095415494,418.9248587269432,3501.9943191311613,1.6017945842012495
2016-09-16,1917.6692066337964,4701.541909457643,1097.965038099507,16247.243388614972,7819.472120258696,4332.45,7440.007320644217,8633.4,16192.16,559.5,10276.17,2099.722737111437,15682.32983034549,572.064461407973,100.06602611593415,144.7346563280326,2694.220877807732,422.1543689059604,3555.90278943305,1.6017945842012495
2016-09-19,1914.3726507964918,4685.009844281367,1103.0338285305172,16216.368355110075,7944.904384328359,4394.19,7480.567725447243,8715.5,16399.26,557.47,10373.87,2084.8018346930976,15679.784558180227,572.5381226702813,100.39385190327704,145.02054253357915,2714.671046943892,425.08850329455026,3569.823354908306,1.624397634051606
2016-09-20,1918.2930655789144,4698.865928549016,1101.1968263929355,16253.494105517952,7954.340611353711,4388.6,7533.18701417467,8686.1,16207.1,560.59,10393.86,2096.73716520584,15883.480055020635,574.9507171504316,100.24673716852142,145.37573273392397,2715.6528061489457,425.21637474049135,3593.4453553763806,1.617850011979874
2016-09-21,1933.2558763070872,4732.487264277415,1112.7357225846813,16349.718473500761,7957.585283502155,4409.55,7559.704098511303,8758.5,16349.82,562.12,10436.49,2124.7329889392454,16272.741712995861,583.9683460108469,100.31799086435362,149.74714896650036,2739.6985971572763,424.2833605700967,3638.290406105206,1.6303571428571428
2016-09-22,1942.6098594691055,4764.238233325898,1127.316529109971,16410.8498773143,8065.1146507964295,4509.82,7641.307947019867,8934.9,16637.69,572.15,10674.18,2182.321824241738,16343.004363183045,589.0127933228433,101.40730845519079,148.85196829473497,2725.1696076800877,426.3531270290714,3665.941134340575,1.640442424048404
2016-09-23,1928.2825583466952,4726.305006235524,1117.6019953678958,16267.103153393908,7985.010978851266,4488.69,7593.9875160638885,8823.6,16452.84,574.05,10626.97,2150.609576323637,16112.933554771675,579.0766108574327,100.88677184946377,147.77525909592063,2721.9425307829765,424.17702329992056,3686.9845903197333,1.661022294461561
2016-09-26,1907.0511396454435,4671.870973474918,1102.7147109788066,16079.290887279514,7861.224489795919,4407.85,7491.5588586108815,8711.4,16192.48,563.59,10393.71,2112.573315766014,15920.77939885915,572.1149000503948,99.77991902007885,146.52225125094097,2668.4274671137327,415.6977542087766,3685.5655832258935,1.6502164432370556
2016-09-27,1925.929558626839,4730.905037895676,1111.350869371378,16253.499777084264,7904.8653042266615,4398.68,7511.411245865491,8688.2,16134.71,562.4,10361.48,2194.9811228783356,16093.968463998235,573.4153263954588,100.27367205991403,148.10412782956058,2714.7027830082748,419.54856562307833,3695.70398222526,1.6563912732762154
2016-09-28,1935.9575606276746,4741.931169757489,1119.534593437946,16350.971825962912,7950.5281485780615,4432.45,7548.273645546373,8740.4,16222.21,563.15,10438.34,2211.5395857105436,16451.83973834832,585.1606966361065,100.98473781764204,145.83410832115499,2721.7849734961974,417.744178125647,3712.0455402763964,1.6584219199327925
2016-09-29,1916.7156731711664,4694.9567851733045,1102.8691080816182,16166.310255724851,7996.094065984861,4443.84,7514.219972388402,8796.3,16338.78,568.24,10405.54,2175.5263682699997,15950.841272227764,583.058201416901,97.84613372093436,147.23681425295464,2725.8235638584933,419.45807969101855,3722.577309066168,1.6825154122680024
2016-09-30,1928.8942264923046,4725.558224357263,1113.4685526198737,16286.940663642024,7964.594516594518,4448.26,7473.838383838384,8779.4,16401.0,565.53,10511.02,2168.1684575723993,15925.739778168869,581.6980620680309,98.84132951041785,144.39817415730337,2672.8716233658206,419.38076284577073,3706.2234949205704,1.6610556603160156
2016-10-03,1927.7495317099276,4728.275800553029,1111.2122023013112,16282.089019712781,7999.908356721462,4453.56,7487.914909224281,8751.6,16273.95,569.72,10511.02,2201.479463711748,16520.220598449698,582.1673805153306,100.9628836628781,145.66625713032028,2710.5736188210412,420.5049802794304,3750.0937778082002,1.6610556603160156
2016-10-04,1919.3092061225398,4721.013878352447,1106.5018519344906,16215.315275112678,8036.283085311826,4503.09,7519.395212863146,8769.0,16308.02,579.18,10619.61,2212.4098178740132,16255.76451573137,574.0774564518856,101.40060215097954,145.15503707879787,2737.397735151375,420.7299846164136,3730.234329830289,1.6629520826757953
2016-10-05,1927.3838739904513,4744.116728392308,1114.0689839810807,16314.345633840527,8001.422070534698,4489.95,7489.015809193091,8778.3,16476.58,575.37,10585.78,2236.4583052661606,16698.353841037577,578.1916694886556,101.41778911565521,145.01219985342934,2737.923335002216,420.70747334769055,3708.839993198435,1.6582662918807147
2016-10-06,1937.736525872119,4759.0799031477,1117.603802349565,16382.835620123757,7918.506787330317,4480.1,7464.997715851987,8757.4,16491.62,574.22,10568.8,2235.110303886952,16837.203620412016,578.8937902952155,101.34285389750596,145.81388325639585,2764.5846919165983,422.7829605333907,3729.8234753919937,1.6544238394680981
2016-10-07,1922.810463351486,4724.935273636282,1103.97285956611,16284.697794839745,7820.148756660747,4449.91,7421.750251210377,8624.3,16405.27,577.3,10490.86,2202.369659913176,16940.83499667332,571.332661967103,100.89967762967737,146.25972674040338,2751.122568441207,420.8763666046649,3698.5536952477587,1.6582427697127264
2016-10-10,1942.5929251212067,4784.225175076316,1122.9664212605496,16456.311725623993,7877.795660136522,4497.26,7448.250091141087,8701.5,16632.45,583.27,10624.08,2289.2724504460916,17267.270538164306,579.9175440389793,101.71191729159206,146.1076303132718,2755.6518323397568,427.0952715590804,3739.409253884241,1.6465888531309543
2016-10-11,1932.9925818708161,4746.508051384115,1110.5663108377057,16400.09046499005,7754.008114924882,4471.74,7446.361556064073,8693.2,16474.06,585.3,10577.16,2297.6035525610596,17276.12077629772,580.5586820832907,101.96040396912436,148.78531789381688,2744.155586888379,431.8239687773367,3737.2896845694804,1.6414595922060295
2016-10-12,1943.2957848837207,4759.284156976744,1114.8528343023256,16482.739825581397,7788.877799955643,4452.24,7398.954607977992,8686.5,16470.28,586.24,10523.07,2301.720365334444,17308.9534669333,584.5501197399932,102.42017250988324,146.79218967921898,2740.1343900354705,432.8435169975597,3760.165527662351,1.6459852537695152
2016-10-13,1928.7749287749289,4715.172070727626,1099.5794329127662,16369.502102835435,7734.138771890934,4405.17,7340.732244448522,8608.7,16269.26,576.58,10414.07,2281.387176284278,17393.374882609067,586.8778280542987,100.450010493952,146.30824247710424,2691.783103381778,430.8236591087837,3721.3179064115284,1.6292571724210407
2016-10-14,1944.198341081032,4752.675234709689,1105.1043660559658,16533.02342539422,7791.101977338369,4470.92,7435.579044117647,8767.9,16591.37,589.29,10580.38,2287.192113502654,17565.96706765634,591.107103218646,101.64339828897748,147.45545204041463,2721.356619111205,434.4448809298041,3774.5500642517277,1.6182833552020994
2016-10-17,1933.2696940770034,4727.3239692713305,1100.1772807854902,16442.93831537797,7695.558263181213,4450.23,7351.796379674723,8740.7,16630.34,586.06,10503.57,2297.896048853519,17800.017034565975,590.5309458663803,100.51794468785938,147.8834441722086,2701.178374195364,429.65807121942,3737.2078507524798,1.6312753427302569
2016-10-18,1948.5451482172944,4775.593096853513,1108.601611948454,16540.17576613087,7839.25191780055,4508.91,7422.9545872403005,8865.3,16966.61,593.83,10631.55,2354.1744554994216,18215.941966899427,598.6939456042238,102.52107495607132,148.73836036825952,2747.3843678619874,436.2031370323835,3777.2725051485218,1.6264108532074992
2016-10-19,1954.0620585957079,4780.98145532419,1114.1750580945004,16587.797876702964,7862.411823983876,4520.3,7461.080383480827,8950.1,17044.34,593.02,10645.68,2386.899584813067,18256.870157685174,602.2791230934928,102.65763092226625,149.74374559548977,2739.1348295457883,436.7857239457954,3824.754767433678,1.6421979224499321
2016-10-20,1959.1399817017386,4795.818847209515,1116.0018298261666,16616.97163769442,7876.807532787803,4540.12,7447.4111675126915,9061.2,17141.38,595.9,10701.39,2372.579096209024,18581.010871305283,599.6473150997545,103.20774481628321,151.6875687568757,2757.536969639771,438.01984361118457,3797.593245176372,1.6555114756492322
2016-10-21,1967.2546857772877,4830.3932377802275,1119.1657478868062,16671.912899669238,7892.602585722317,4536.07,7424.561079282942,9100.4,17166.76,594.0,10710.73,2393.1546200976272,18692.309710903446,601.1917883714522,103.5353928076989,152.05583329646507,2771.7775406142537,439.4266006775427,3795.5658069476476,1.6552813489769498
2016-10-24,1976.7802995497564,4879.013139759258,1126.941100799412,16744.491408618946,7857.833764480934,4552.58,7394.411547002221,9216.2,17305.77,593.13,10761.17,2398.6981096191107,18840.86704607285,603.6659173439391,103.80577952839157,152.01922907294698,2795.4333357019354,444.2603494113179,3782.6856903063367,1.659136944791042
2016-10-25,1968.3688464364436,4852.498163115356,1116.9177075679647,16687.426524614253,7855.420607824482,4540.84,7329.577594971808,9139.7,17230.03,588.95,10757.31,2384.4090233019333,18829.86658804452,598.30770818285,103.6793507021875,153.0180200026435,2797.4607508532426,444.12116451204395,3822.4791066788403,1.6516300073778
2016-10-26,1961.1605096709138,4812.787606563388,1104.3633696947475,16682.858190484923,7811.057476425684,4534.59,7279.138614774509,9173.3,17280.74,589.46,10709.68,2344.8004571350093,18627.620826523464,594.8825101048161,102.50461601345762,152.60015793629904,2754.505733281374,441.70564464269995,3758.4916377406116,1.6273464077638522
2016-10-27,1957.4561806001652,4786.610993851519,1091.9977975589613,16674.02037257961,7797.946313968412,4533.57,7307.626337144965,9197.2,17426.46,588.67,10717.08,2343.5086581098667,18599.053394896437,597.5459281601317,102.25210767215425,151.09966444415392,2732.1242972551613,440.71505856257954,3688.7315408191694,1.6384461587029193
2016-10-28,1935.3872758714845,4723.855465550197,1080.9229088923273,16529.707836534086,7758.966396806033,4548.58,7284.976050110538,9201.3,17324.23,588.67,10696.19,2303.5310714131483,18253.655975021287,590.0482304191291,102.14193714164966,151.65516342141862,2708.596073063671,436.37676975852736,3654.989796977138,1.6254708780063751
2016-10-31,1936.2079956288133,4725.553228303433,1084.9558328021128,16521.655586922865,7754.050287116017,4509.26,7221.162361623616,9143.3,17125.05,591.13,10665.01,2317.6609280244697,18538.20741248358,589.7117245594377,102.34010423359346,151.39026933101653,2697.9113853320555,436.29460385726765,3685.062887633831,1.597427494153396
2016-11-01,1910.108090995432,4661.55307313102,1065.478720998598,16315.046809280446,7659.7530590775705,4470.28,7179.113865507355,9040.7,16898.28,582.45,10526.16,2229.5424337547015,17696.85054773083,585.8682068429763,101.74508892135862,151.4820443788267,2702.7077203306712,437.02327322309407,3661.9844950508755,1.598494983277592
2016-11-02,1890.6321813184336,4601.063398368854,1047.645654035056,16184.959221376108,7589.578136260324,4414.67,7138.602020951145,8873.4,16474.52,581.56,10370.93,2201.1173262344123,17634.510797677558,577.1055553686193,99.77330121954938,149.45858955907366,2645.462452884894,433.22064638301566,3609.9357956506738,1.567638647939986
2016-11-03,1880.7437756066813,4554.86920895052,1041.7270721714467,16145.765611633877,7619.085553997195,4411.68,7065.785093397448,8879.9,16419.9,578.23,10325.88,2192.2628998628775,17148.29975423152,575.648608683963,99.19296883449563,149.8179592550494,2636.3452520004876,436.08410039334706,3615.0473884469047,1.5563488016318205
2016-11-04,1872.1314419105765,4530.768540132879,1044.568145088885,16060.58538337224,7520.939378616777,4377.46,7051.634472511144,8791.6,16318.6,573.92,10259.13,2203.4594855789487,17098.07780383884,570.4546976495011,97.7742567832202,147.11826646941086,2624.6379079512453,434.7134117584541,3568.1779675608664,1.5648597009269056
2016-11-07,1930.637199402201,4679.289887233368,1079.8876862460938,16538.743716317196,7643.4787490876415,4461.21,7172.867210682492,8918.8,16736.75,580.57,10456.95,2340.7015930327834,18118.5098227798,583.8863844354812,99.4838944318321,148.93319460701434,2664.1662431136115,438.4899153935603,3675.227129558339,1.5756270705158544
2016-11-08,1940.4679847632867,4710.221295120624,1083.9288953382913,16626.82749863958,7681.573777852613,4476.89,7192.37484907588,8937.0,16817.41,582.2,10482.32,2401.237203901349,18358.565828254214,588.4167775843828,100.84631415188234,148.0929711082363,2674.574609048934,440.40727972420433,3701.2347330259404,1.5886350480147813
2016-11-09,1982.9139740593062,4813.300334570786,1129.4376460882715,17039.910170035288,7859.722538094155,4543.48,7348.87875686238,8901.5,16799.85,581.92,10646.01,2188.738797822284,18023.326115448173,593.0061810606837,99.87591838805754,140.98061158100197,2640.1095374105594,442.83155212156845,3608.884767470344,1.5643512157714796
2016-11-10,1989.7916092903702,4781.786468374186,1149.0039474892133,17266.02405214358,7869.963116643614,4530.95,7378.345430857994,8756.8,16804.88,587.02,10630.12,2017.1939989607235,16591.01875948818,592.3257795195094,100.80527059921968,149.0518626734843,2706.5206700203235,448.1395003576586,3724.502533636205,1.6010425244441602
2016-11-11,1993.7822402358145,4824.161753868829,1181.2730287398676,17361.51436993368,7812.908468280225,4489.27,7348.960179054369,8639.2,16812.37,582.59,10667.95,1998.6078519284117,16074.39466572511,584.1664966333402,97.15945261829673,150.0219315287312,2675.329502006697,452.47003305997447,3736.42270766662,1.5836292684483957
2016-11-14,2015.6468287231066,4860.203036229858,1209.4626059420693,17573.52146782155,7856.645919376418,4508.55,7374.719835636907,8658.2,16686.33,579.88,10693.69,2038.1387841474377,16184.219307407457,591.8103744417725,97.91738352120197,151.8005497337227,2671.2770241436724,457.2363275272225,3761.0229711190063,1.5644636022915464
2016-11-15,2033.6613347013013,4920.598796810148,1214.5128946509353,17649.638576691697,7891.652628521637,4536.53,7365.617433414043,8687.1,16682.37,578.17,10735.14,2071.592042639497,16173.469609065769,603.3496307084156,95.16793188488248,150.93887488787323,2682.2595761041953,456.5909709001904,3754.9430716627303,1.5653955397847066
2016-11-16,2036.521820478039,4953.066092894896,1218.2047803919734,17651.096870761026,7855.8193668528875,4501.14,7379.727713539724,8638.5,16559.84,592.26,10663.87,2078.2000732204356,16617.70642452753,604.785920489722,95.31410363628105,153.17249067444155,2690.4790943396224,456.19608882725987,3727.469390610788,1.57917198468411
2016-11-17,2058.2721626199886,5019.734613212874,1232.3357801618672,17790.156220591,7939.600373919139,4527.77,7431.818605953158,8718.0,16555.31,601.07,10685.54,2069.6884387843493,16450.512612327468,609.5831303500592,95.50756690272128,152.65900350397402,2689.0296709203244,459.62087058839626,3721.270737487801,1.5850106038173741
2016-11-18,2060.7291273139404,5025.982244049868,1242.5765017000379,17820.107669059315,7900.390602227017,4504.35,7392.265968390537,8622.9,16265.9,611.93,10664.56,2030.5510624605806,16737.64044159723,614.3896467296257,95.68540505584006,152.94666950414984,2723.940313791464,458.33938878758374,3714.5924591072912,1.5823730226147164
2016-11-21,2067.9994355331855,5050.905498847546,1243.9249259137307,17834.037348887527,7966.57263751763,4529.58,7322.630597014924,8614.6,16297.26,615.83,10685.13,2040.5434805106397,17137.240431024806,622.8571428571429,93.23387072568978,153.68831168831167,2713.718017186969,459.8973617044509,3709.636407750165,1.570779137771244
2016-11-22,2073.160173160173,5069.028797289667,1255.7312252964425,17903.133822699037,7973.016893669258,4548.35,7219.826541079921,8651.5,16519.89,631.21,10713.85,2050.732218768439,17376.583272564087,623.9095428131345,94.05025688124037,153.77986622639912,2761.1902863091505,464.51652553947014,3770.5147314898663,1.5767729523900376
2016-11-23,2087.9018892940007,5095.58217718642,1270.9787395236517,18072.04886595009,8034.067876502474,4529.21,7232.241813602015,8627.5,16532.26,632.52,10662.44,2073.540243378051,17300.482849088727,625.5329610508201,94.76060116756672,152.96395485935656,2775.876462811536,464.6144368004929,3837.225817736575,1.591302050814082
2016-11-24,2088.9899564146294,5098.237635019898,1271.6410839492137,18081.466742467313,8057.577724028081,4542.56,7265.231973169369,8657.2,16500.73,623.63,10689.26,2068.116504854369,17152.464100128513,625.1439808961933,94.2195380953044,153.2701584249467,2759.2191657106596,464.7875173731164,3849.8529566590632,1.5908676388698342
2016-11-25,2090.630017946538,5099.574950410881,1272.5040143572305,18090.24275054312,8061.693477108008,4550.27,7335.067473243368,8674.4,16515.11,623.35,10699.27,2070.5579724369013,16990.248951203357,622.1586149120358,95.95663783386068,153.54149438249175,2762.695894274842,466.22167622167626,3872.855184052315,1.5813897610046774
2016-11-28,2074.2569127137403,5057.996137359273,1252.8428093645484,17992.274718545388,7953.5267282723125,4510.39,7282.843045987711,8619.3,16216.95,604.06,10582.67,2076.199186425757,17489.00667779633,622.7521775779713,95.93432245782013,154.4997685477423,2780.7737982862673,467.91349051586593,3852.10108914032,1.5831119149753505
2016-11-29,2070.1032863849764,5051.568075117371,1247.1549295774648,17954.553990610326,7942.76331222144,4551.46,7285.484769687965,8667.0,16561.86,610.6,10620.49,2066.59470144682,16848.96397391977,619.142168000839,95.84081686022083,152.97296845623563,2760.508950956408,468.0777190784815,3835.474031906669,1.592406571205499
2016-11-30,2076.700037778617,5028.0317340385345,1248.9044200982244,18061.560256894598,8012.981337113158,4578.34,7286.445225758697,8688.2,16930.41,628.75,10640.3,2080.470709438567,17276.83634739897,624.463971880492,97.46982328240753,151.06629811460868,2769.698295506335,466.71877999945144,3794.5729729729733,1.5940016394233087
2016-12-01,2055.036578503095,4925.0703432751825,1232.2265991371223,18000.309510410803,7973.704097296021,4560.61,7233.689789845639,8669.2,17098.33,614.61,10534.05,2027.110113723558,16075.679764429378,622.885922586553,96.76954668670685,152.18347718865596,2779.604531786289,466.82828502941817,3824.2572570832613,1.6028101190139534
2016-12-02,2053.8299367533377,4924.478800655891,1231.4359334738815,17962.454907472475,8027.096004770424,4528.82,7216.102716232503,8607.1,17086.85,613.95,10513.35,2023.8876859042757,16261.223444408497,624.3586129123203,95.68545085518939,152.00527965682232,2729.0761099621445,462.15942255753674,3806.60490158375,1.57642494300228
2016-12-05,2048.2255667038276,4932.079152731327,1242.8372352285396,17852.322556670384,7981.108416632163,4574.32,7233.708279550065,8664.7,17050.21,620.29,10684.83,2027.3816736964584,16246.040430644744,621.7414137170466,95.38451068392271,149.134894728252,2705.8395652487557,453.0502582104162,3749.13256274081,1.5917371318313376
2016-12-06,2063.8399104394066,4975.277544547066,1261.9367478309543,17960.42541281836,8019.208705423147,4631.94,7303.9693529031665,8893.3,17757.8,622.52,10775.32,2063.234774780379,16724.13283324664,625.7606633405944,96.42461100342932,150.24991816693947,2723.8398981344676,454.20036197745435,3778.978107270892,1.5756400003167337
